state_0,probability
1159,0.000314825364936888
605,0.00031268305012315667
872,0.0012496407046539851
905,0.001245437428753626
927,0.00011304778328788078
1112,0.0009569435534893095
1186,0.000311211903558031
1083,0.0003090289118807478
1141,0.000310642427468305
1170,0.0003099644797424406
1200,0.0003121949277605343
662,0.00011323082917386416
802,0.0018793863472093822
1257,0.002003159263520437
269,8.948909981409453e-07
454,8.203167482958666e-07
75,2.440611813111669e-07
162,4.4744549907047264e-07
180,1.8914741551615435e-06
378,1.2745417246249826e-06
285,1.99994579129984e-06
960,2.3762067791545554e-05
1217,1.2203059065558345e-07
396,3.0304263346136557e-06
1120,4.159209298177802e-05
685,2.1762122000245714e-06
754,2.3592580860079467e-06
264,2.284683836162868e-06
73,2.3660375632665904e-06
587,2.3592580860079467e-06
164,1.7897819962818906e-06
876,1.2609827701076956e-06
909,4.204631795810714e-05
305,5.229688757317615e-05
618,1.4711465651256449e-06
686,0.0002703384351656692
576,0.0002701825071887204
1250,0.00019662517893243814
518,7.457424984507877e-08
360,7.457424984507877e-08
626,7.457424984507877e-08
908,7.457424984507877e-08
781,7.457424984507877e-08
837,7.457424984507877e-08
566,2.5762013582845396e-06
632,1.9660484050066223e-07
452,1.355895451728705e-08
282,1.355895451728705e-08
96,1.355895451728705e-08
217,0.0023523430192041303
806,0.0007112146207725162
1027,0.00035643101687318334
931,1.4548758197049005e-05
146,3.736847864964311e-05
422,3.801930846647289e-05
127,1.4223343288634116e-05
716,1.4209784334116829e-05
307,1.2297971747179354e-05
468,5.030372125913496e-06
364,9.647196139049735e-06
15,2.3050222679387986e-07
8,8.813320436236583e-08
860,1.7626640872473166e-07
1052,1.7626640872473166e-07
1226,3.6222746992932354e-05
363,1.6813103601435942e-05
564,2.2372274953523632e-07
1127,2.71179090345741e-08
333,1.1525111339693993e-07
907,1.8758813574666633e-05
12,9.443811821290431e-06
10,9.335340185152134e-06
139,4.745634081050467e-08
271,8.677730891063712e-07
994,2.8473804486302805e-07
1103,4.108363218737976e-06
790,4.142260605031194e-06
648,3.9320968100132446e-07
914,8.948909981409453e-07
742,1.6338540193330895e-06
575,1.5796182012639413e-06
313,1.711140060081626e-05
675,0.0002732671693414032
995,0.0002721214376846925
433,0.00027286718018314324
636,0.00027374173274950824
560,0.0002734095383638347
1107,2.440611813111669e-07
340,6.216780646176112e-06
1235,2.0338431775930575e-08
702,1.7219872236954554e-05
